UUID,Artist,Track title,Album,Duration (milliseconds)
dcaf3988-7699-364d-b9e8-e9ba77766251,Skunk Anansie,I Will Stay But You Should Leave,Wonderlustre,236000
b8f2c858-c709-30ac-af01-3f41d9e9ba13,Skunk Anansie,Infidelity [Only You],Stoosh,359833
e808933a-293e-30fb-a376-7b98636ff2af,Skunk Anansie,It Doesn't Matter,Wonderlustre,166000
1107d550-1e88-384e-8d59-4e388c4da50e,Skunk Anansie,Over The Love,Wonderlustre,207000
77160635-6678-3c17-8262-60090feb4cf9,Skunk Anansie,Talk Too Much,Wonderlustre,200000
df40243e-c103-34a8-bf1f-bfb5bb4796c8,Skunk Anansie,Weak,Paranoid & Sunburnt,210704
9b6e8521-2e77-3557-97b6-7541dcb6dc2a,Skunk Anansie,You're Too Expensive For Me,Wonderlustre,149000
6ee5218e-8de7-3b5b-aba2-44999408d1f7,Slaughter of the Bluegrass,Punish My Heaven,The Final Resistance: a Tribute to Dark Tranquillity,290000
aed5872d-fb5e-329e-89ef-4d4defe6ee04,Smash Mouth,All Star,Astro Lounge,200385
e5b59af9-a8a8-3366-a6df-5e66c39d96c8,South Park,Uncle Fucka,"Bigger, Longer, & Uncut",66011
cbbe3a05-c50c-3ea5-a2b6-e6062a83e80a,Stakka Bo,Here We Go,Supermarket,237400
78d2d424-23e2-3a4c-9561-b099357627e9,Stan Getz & Laurindo Almeida,Menina Moca (Young Lady),Stan Getz With Guest Artist Laurindo Almeida,341198
616580bf-1412-31e6-a0d4-5447ebb154bb,Starsailor,Four To The Floor,Good Souls: The Greatest Hits,231000
70ea2b64-3107-3b07-a35a-c0bab99ea6bb,Starsailor,Four To The Floor (Radio Edit),Four To The Floor,252174
e561ab6a-1764-3d47-9e83-b1456ade8bce,Stereophonics,Dakota,Decade In The Sun - Best Of Stereophonics,296088
0768f03b-fdba-3c00-aace-7cb90d3049e9,Stereophonics,Maybe Tomorrow,You Gotta Go There To Come Back,272000
38720f3e-0e40-39ca-83bd-a16774719782,Steve Vai,Blue Powder,Passion and Warfare,284679
54777a9d-3049-335b-a0ea-1f18dfcdb30d,Steve Vai,Dyin' Day,Fire Garden,269085
695c323a-b1cf-3a3d-b8d6-697e0e7b1260,Steve Vai,For The Love Of God,Passion and Warfare,363333
5bb58895-b6c6-3ed1-a591-81d845673e6b,Steve Vai,Sisters,Passion and Warfare,248004
28af9d79-436f-3564-a461-9616c918d655,Steve Vai,Tender Surrender,Alien Love Secrets,301398
09a4f75d-bd22-31b7-b0c0-8c47ec91d164,Steve Vai,The Crying Machine,Fire Garden,290844
d238ec52-20d0-34a3-9906-2968c2fce0ca,Sting,Desert Rose,Brand New Day,285000
46d291be-f3ea-3dc1-be48-5a7b1e6c691b,Sting,Englishman In New York,Nothing Like The Sun,266000
0f917603-1862-3605-9785-0aa13c0df5e8,Sting,Fields Of Gold,Ten Summoner's Tales,222000
83527e1a-3a47-3170-b47f-6ec39fb42b09,Sting,Fragile,Nothing Like The Sun,235000
2e42d183-a68b-3a05-a5e0-f64822f4076e,Sting,It's Probably Me,Ten Summoner's Tales,308000
9fa941de-be66-3098-8786-8f88ab06ec21,Sting,Mad About You,The Soul Cages,233000
28adca74-336a-3222-a51f-d4d0e231fe94,Sting,Shape Of My Heart,Ten Summoner's Tales,279000
455b7186-dd9e-3a0c-aed4-27745f85ebf0,Stravaganzza,Hijo de la Luna,Hijo del Miedo,292000
97b1575b-e35a-3859-af1f-cd5da7074cd0,Subway To Sally,Arche,MCMXCV,169639
e681897c-dca7-3614-bf06-7ad7979f305a,Subway to Sally,Die Jagd beginnt,Kreuzfeuer,183000
7ed9867d-e0ef-35aa-b4d9-a9f071b8bfd7,Subway To Sally,Queen Of Argyll,Album 1994,320754
cbe815a5-232b-3fef-8ba7-b10c13a701df,Subway To Sally,Rainman,Album 1994,310985
f18b7e2a-c217-3623-8901-e31828f41cae,Survivor,Eye of the Tiger,Eye Of The Tiger,243000
423ee39e-1494-377f-8e21-4fb64a8658ee,Tab Benoit,Nothing Takes The Place Of You,Medicine,241000
9a719c23-2365-30f0-a552-c40eaa58adb6,Tarja Turunen,Until My Last Breath,What Lies Beneath,264000
465f5af7-0c90-31dc-bcaf-240755bbe676,Texas,Summer Son,The Hush,244000
07f55124-efac-3f04-8691-04f11e279135,The 69 Eyes,Betty Blue,Paris Kills,217000
35428fc3-4eb5-3903-be7e-4f786b73fa72,The 69 Eyes,Brandon Lee,Blessed Be,208927
78bbe904-216e-31b9-b778-f65968d1791b,The 69 Eyes,Brandon Lee,Framed In Blood: The Very Blessed Of The 69 Eyes,210991
38c01991-0209-3742-9e03-4aae8508bb6a,The 69 Eyes,Christina Death,Devils,242126
b2cf5143-1277-3ea5-8aeb-3363c239b417,The 69 Eyes,Dance D'Amour,Framed In Blood: The Very Blessed Of The 69 Eyes,233142
3f18c701-771a-3d4a-8d58-d71223122067,The 69 Eyes,Ghost,Angels,257459
68fcd21a-3779-3ed5-bcd4-26afc450e0f7,The 69 Eyes,Lost Boys,Devils,203204
2f1014a3-debe-31f4-9c34-8ebbe5f7e2f7,The 69 Eyes,Red,X,227134
16fa1a07-1b43-3324-87a0-da25eb1cea7f,The 69 Eyes,Some Kind Of Magick,Back In Blood,219115
e8b32662-d67e-3d14-a75b-a47614c96c91,The 69 Eyes,The Chair,Blessed Be,249260
2490b117-ef65-3e09-a4e2-d54147e03b8e,The 69 Eyes,Tonight,X,224052
b64dae50-74d3-37e4-bcff-e395564d8620,The Agonist,Gates of Horn and Ivory,Eye of Providence,205000
fc2a9cfc-903a-3074-976d-85caf180b6e3,The Bangles,Hazy Shade of Winter,Stranger Things (Soundtrack from the Netflix Original Series),165000
f89e43d1-861f-3779-952c-b450ed927de4,The Cardigans,My Favourite Game,Gran Turismo,217000
bca47919-dc14-31b5-a851-3c7009cfe0d8,The Connells,'74-'75,Stone Cold Yesterday: Best Of The Connells,277000
99152e1e-28c5-3265-bbe9-fa4f35ec1bde,The Cranberries,I Can't Be With You,No Need To Argue,187000
465a5e3f-99c0-30db-97d9-ed6880680bbe,The Cranberries,Promises (Radio Edit),Promises Promo CD-S,209144
b655b4b3-d2c2-36bf-b12a-275dea3f113c,The Cranberries,Zombie,No Need To Argue,306000
291e7430-3968-3074-84b4-3148b55ad844,The Cure,Burn,The Crow Original Motion Picture Soundtrack,398000
d233ca54-8d3a-38fa-8f4a-f654dae557ce,The Dreadnoughts,Leonard Cohen,Legends Never Die,255000
592d96d7-99e2-37c8-85f9-4b2c4a331b03,The Flashbulb,Autumn Leaves And A Bath Tub,Opus at the End of Everything,109373
2cbe39d7-f164-3fef-96ab-9149540c62e3,The Flashbulb,Room 13,Nothing Is Real,147198
c175e028-9107-3675-97de-9d301e229892,The Flashbulb,Solar Motel,Nothing Is Real,250485
b8025552-edea-3266-ae7a-a8dea76b27d5,The Hardkiss,Rain,Perfection Is a Lie,207000
e4bfe662-8cd0-34ce-b661-f3e4d1ae19ee,The Hardkiss,Stones,Stones and Honey,227000
9b9443cf-544f-33d4-9ee0-c242cf144868,The Killers,Smile Like You Mean It,Hot Fuss,235000
cb6713b0-fc29-3d0e-bc5c-5ae73b6cfce3,The Killers,Somebody Told Me,Hot Fuss,197000
aa272c96-5691-3123-b292-2c620b47cfef,The Kovenant,Mannequin,Animatronic,300000
9e1dd074-951d-3cdf-ac74-0500c55e065c,The Offspring,Burn It Up,Ignition [Remastered],162000
7d75c865-82af-36c0-89c0-123d7063dd68,The Offspring,Dirty Magic,Days Go By,240000
9bda07b4-b265-3d40-805b-2203bdf6f8c3,The Offspring,Dirty Magic,Ignition [Remastered],228000
cb95b3c1-fa84-3487-b915-1a4ac98c1c86,The Poodles,Night of Passion,Metal Will Stand Tall,180000
edd7922b-f94d-33b0-9782-b9f5c009c35c,The Rasmus,First Day Of My Life,Dead Letters,223262
98e51c21-b346-34d7-92d6-feb8eff9dbeb,The Rasmus,In the Shadows,Dead Letters,257000
53dee89c-ed15-3efc-96b2-773541f3e9de,The Rasmus,In The Shadows,Dead Letters,245856
c4b80901-43e5-3c46-bf4c-695655307eca,The Rasmus,No Fear,Hide From The Sun,241696
b0a5cc79-d3ec-3f92-a95d-7bbd7fd6bf7c,The Servant,Liquefy,The Servant,221438
fc148980-2e27-3253-a14a-1d11403405f6,The Stranded,Blood Like Gasoline,Survivalism Boulevard,219000
da94ad22-b5c3-3eec-8f5e-21d4721caf78,The Tapeaters,Watch Your Step,Watch Your Step,221182
a55e457a-ec90-3802-8123-3a81c8e9668d,The White Stripes,Seven Nation Army,Elephant,231000
d52b4988-7455-33a6-b7ae-faa72073c1e7,The Wriggles,Dieubouddhallah (Live),Partent en live (LIve),301000
7bfe0d68-262c-3cc0-a216-1b158ab0b3c5,The Wriggles,Geraldine (Live),Partent en live (LIve),174000
44548c49-5c1f-378a-8d2d-38543a77e11d,The Wriggles,La pâte à modeler (Live),Partent en live (LIve),139000
1b7faeda-9d47-30e8-8354-e7faa3012780,The Wriggles,La trapouille des éfélants (Live),Partent en live (LIve),144000
6f44566b-27d8-3f97-b903-b1c470b57c4b,The Wriggles,Passe ton bac (Live),Partent en live (LIve),129000
ee4fefa2-f72a-33c4-b989-7b813c1a08ee,The Wriggles,Plouf (Live),Partent en live (LIve),115000
9935fbe3-f14f-36b8-82af-f6a9ac435048,Theatre Of Tragedy,Angelique,Aegis,346119
34c03027-9112-314d-a15d-a02366a52454,Theatre Of Tragedy,Aoede,Aegis,370883
b88d2b7f-d9f1-3fc5-9b09-1c79c61c749a,Theatre Of Tragedy,Cassandra,Aegis,408629
aec0f30e-a7f6-3c5b-bce7-e0f91833634a,Theatres des Vampires,Moonlight Waltz,Moonlight Waltz,268000
8bcaac75-621a-3e7a-b13b-49810e2d923c,Theatres des Vampires,Sangue,Moonlight Waltz,238000
ced2f70d-d83b-358a-a2a7-431c3dda4731,Therion,Dark Venus Persephone,Sirius B,241176
c4633325-08e3-3eea-8924-565f846dc7f7,Therion,Lemuria,Lemuria,254358
a7d8dcde-d520-3236-b36f-787fa4af5784,Therion,Son Of The Sun,Sirius B,334126
5213a09e-b244-3f42-9b0e-f6bf1111077a,Therion,Summernight City (Bonus Track),Secret Of The Runes,292630
5098b651-fce5-352e-ad3a-30ac1003fbf8,Therion,Up to Netzach / Floating Back,A'arab Zaraq Lucid Dreaming,246000
9044b22a-5230-3d9f-a1bb-5a65476ce22c,Three Days Grace,Misery Loves My Company,Transit Of Venus,161590
dc567334-bbb5-373e-920e-b5874d37ea02,Throwing Muses,Mercury,Throwing Muses,253000
d111844d-9e26-394a-b8f9-bacdad39b82f,Tiamat,Best Friend Money Can Buy,Skeleton Skeletron,275000
8a4caea4-371f-31c6-8e40-9cf9d198355f,Tiamat,Brighter Than the Sun,Skeleton Skeletron,248000
b21b270d-0297-32b7-b72b-7e781daea92a,Tiamat,Church of Tiamat,Skeleton Skeletron,292000
a8bd324e-9b63-34ec-bd61-6b2728a6982a,Tom Waits,Ice Cream Man,Closing Time,185676
4a80776f-6b12-3283-bc78-102436aedbea,Tomas Dvorak,Clockwise Operetta,Machinarium,232596
9587502e-66e3-3722-b12d-47340e986df3,Tragodia,Adrift,Before the Fall,225000
984b9a98-fe18-39ba-83d7-324f67d0d9db,Tragodia,The Untrodden Road,Before the Fall,345000
b698c47c-716f-3940-b75e-87d04ceee800,Tragodia,Veils of Grey,Before the Fall,200000
c5f23b16-0372-3980-885f-158465986891,Travis,Sing,The Invisible Band,228000
9da6d386-5763-3d51-801e-2ea94de55acf,Triangle Sun,Beautiful,Diamond,283008
6798de2f-55b0-303b-9a3c-9ebd04f66151,Triangle Sun,Harvest,Born In The Silence,246619
419e81ee-4885-32fe-90ba-c74068cd5bac,Triangle Sun,She Doesn't Care,Born In The Silence,324150
8e45b66e-dd44-37df-b63e-75085e142f14,Triangle Sun,The Answer,Born In The Silence,215717
34ce4b94-312f-3fc6-b7c8-c2b126d6b5ce,Triangle Sun,Unpredictable Love,Born In The Silence,312761
4bf5bc84-61c6-3a70-8347-4b17df685215,Triangle Sun,Upside Down,Born In The Silence,201036
bf5beacd-c1b4-30a1-bf78-10b3ce3af3ef,Tristania,Amnesia,Rubicon,294000
e484905a-cdd6-3bee-afd9-41cdd2563518,Tristania,Angellore,Widow's Weeds,436659
38584c2f-f527-348b-ba52-00fb5e0d81d2,Tristania,Caprice,Rubicon (Bonus Edition),218000
76390916-a215-3e60-8d6a-cce3341abd2d,Tristania,Cathedral,Darkest White,211644
2e1d66b4-c020-34bb-96e7-75f797d99dbb,Tristania,Exile,Rubicon,266000
d387fe46-86d0-3b89-8a4d-3d5ceaa9752a,Tristania,Number,Darkest White,285178
43f0bc66-5910-30e5-9afa-43ad190667bb,Tristania,Pale Enchantress,Widow's Weeds,391990
04e6235a-bcdd-3dc6-9daa-5cc3dae5b3d1,Tristania,Patriot Games,Rubicon,207000
54c4dc43-4eec-3a54-8d1b-362a6be81fdf,Tristania,Shadowman,Ashes,391627
c88b91c9-475a-3698-86b8-7a9fa07e7a4f,Tristania,Tender Trip On Earth,World Of Glass,318482
73c46ded-62a0-3ca7-8ce8-77a2870e8091,Tristania,Year of the Rat,Rubicon,275000
2d1198ec-5bb9-379a-8b34-39efd83fd647,Twenty One Pilots,Stressed Out,Blurryface,202000
a69ccfa5-cab9-3c9e-96d1-d96c66068bd2,Twoface,Revelations day,Sounds Of A Rude World,191386
99313dab-af8f-3b58-b350-fbc2ebafdca6,U2,The Hands That Built America (Theme From 'Gangs f New York'),The Best Of 1990-2000,298945
b441fc57-70ce-384e-bdb8-eca0453199b4,Uma2rmaH,В пролесье,Ночной дозор,307252
bf72413e-767e-3ea6-853b-f0989fcba8f2,Uma2rmaH,Зачем?,Ночной дозор,309342
fca4c1ad-e47c-329c-bc21-e55e85e70ef0,Uma2rmaH,Раненный в висок,Ночной дозор,286354
a1e957c4-6aaf-384f-92ab-d0e718d9bc4f,Uma2rmaH,Ты далеко,Ночной дозор,206942
b439c41b-f1b7-3b9a-8945-7801df39c935,Uma2rmaH,Ты ушла,Ночной дозор,248737
f7342161-fff4-3fa1-81a8-0c0abb1a7a7b,Us3,Cantaloop (Flip Fantasia) (feat. Rahsaan & Gerard Presencer),Hand On The Torch,279000
b32d5340-bc10-3064-9a73-740d9614605f,Van Did & Lox D,Elena (Teho Remix),Visceral 036,471000
057b5e35-dfeb-3315-a89f-35a3028d3134,Van Halen,Ain't Talkin' 'Bout Love,Van Halen (Remastered),228436
f28797f6-603e-3791-8cc2-c3d506c75687,Vibe. Lich,1001 Nacht (Le Marin),Hip-Hop Meets World,238576
12f49283-bc07-3342-a757-9a48f83cdb2a,Vitamin String Quartet,Feel Good Inc,Vitamin String Quartet Performs Gorillaz,215000
1654b66c-36d8-3b16-83f2-e5bb2969f3ea,W.A.S.P.,I Wanna Be Somebody,W.A.S.P.,223000
f8d95b66-19f9-3fe7-96a0-3bbd67d826a4,W.A.S.P.,Miss You,Golgotha,461000
e7af3ae0-d5a7-3ae8-ab12-e68bbcad5f1d,Within Temptation,Hand Of Sorrow,The Heart Of Everything,335696
ca9a9448-8aaa-353b-bfb9-80f063360977,Within Temptation,Murder,The Unforgiving,256000
e2298c09-7275-3837-ba04-e67ccc6f903e,Within Temptation,Shot in the Dark,The Unforgiving,302000
b04c4d40-e441-3573-a701-dc83a497575c,Within Temptation,Stand My Ground,The Silent Force,266812
633f127a-e38c-3ad5-a2ca-3a111a085f75,Within Temptation,The Howling,The Heart Of Everything,333110
54fb6e98-1c80-3e7c-89e0-6d2be7c951de,Within Temptation,The Reckoning (feat. Jacoby Shaddix),The Reckoning,251000
0141a54e-c510-30c1-b2ac-901e51fdd8eb,WpX,Downpour (Original Mix),Downpour,436000
9cfceef5-579f-38a0-af8a-65c4f1db94cc,Yo-Yo Ma,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: Prélude",Play Classical,149184
501269d2-ba9f-37ed-9ae3-f99a3dd6cca4,Yonderboi,People Always Talk About The Weather,Splendid Isolation,298870
4f402191-b615-3c66-b66f-263fc2ada6b8,ZAZ,Je veux,Zaz,215000
65cbccec-6257-3967-b811-4647cb8c7694,ZAZ,Le long de la route,Zaz,206000
48b23dd1-9afc-33e6-8e7b-fb1516ece01a,ZAZ,Prends garde à ta langue,Zaz,221000
45c80196-9982-3dd2-9744-54efa722b8f5,ZAZ,Résigne-moi,Effet miroir,317000
dbb3dfa2-f6ec-38c4-bb73-e3823ab6dc86,Zodiac,Provincial Disco,Disco Alliance,262000
37212355-1e51-30ae-9e53-5aeaa186efc4,Zurrue,Voices in My Head (Original Mix),Voices in My Head,390000
d4d2cc9e-945b-3023-a806-4227c81894ca,Zемфира,Мечтой,Четырнадцать недель тишины,233741
e7047d84-4e5d-352d-b767-26dcf749451c,Ólafur Arnalds,Fyrsta,Living Room Songs,255997
e46eb570-7296-3844-88ff-b747d3c88304,Ólafur Arnalds,Lost Song,Found Songs,221020
dba92703-a282-3ec2-bdc7-dae5d15e1157,Ólafur Arnalds,Tomorrow's Song,Living Room Songs,177004
3b64a2d7-76ca-3527-b3d1-1acebf86ba4b,Аквариум,Voulez vous coucher avec moi?,Беспечный русский бродяга,164675
2f7db0ae-0f2a-319a-9221-8a091048e8d6,Аквариум,Брод,Сестра хаос,253734
39c48afb-7a4a-3708-bbc7-1d8a9eeffbb4,Аквариум,Забадай,Zoom Zoom Zoom,284000
1fd00c0c-3875-37f7-81ef-416aff5f63ea,Аквариум,Кардиограмма,Сестра Хаос,212420
c14805b0-d467-3245-b5e5-86ba5c7a5cb0,Аквариум,Мёртвые матросы не спят,Zoom Zoom Zoom,285000
704cde63-9397-3755-9ce5-0b2ac55743ca,Аквариум,Не могу оторвать глаз от тебя,Zoom Zoom Zoom,223000
a7435b2a-850e-37eb-88de-efaa550b9cc2,Александр Виницкий,Жду известий,Путешествие во времени,343928
b4f94687-9e85-3f62-bfa7-149891fcfbe6,Александр Розенбаум,Вальс-бостон,The Best,215000
f4f552e1-0837-36ef-8253-415eea529313,Ален Сушон,L'amour à la machine,C'est déjà ça,226000
6d91494b-299a-32e5-af64-d284dad88e64,Алиса,Камикадзе,"Для тех, кто свалился с Луны",289071
924abebf-008e-3ec1-a216-c04c54c1b38f,Алиса,Красное на черном,Блок Ада,292490
e47d5981-ab0d-3b37-8f2d-7f474d561271,АлоэВера,Легче,Легче (2014),272000
2ad6ee38-4e61-3c3e-84c2-bcd99672b576,Ана Попович,Unconditional,Unconditional,232000
9df6fe7a-8cd2-3a91-99d4-af4c1f554477,АнимациЯ,Ванька,Продано не всЁ,160000
ac94b7bd-0055-3d08-a616-1870970469b4,АнимациЯ,Родина,Продано не всЁ,172000
41efbf27-d1a5-35c7-9f1a-fd2afc606d9d,Ария,Грязь,Генератор зла,283765
0bb72928-6a7f-317a-b369-499b9dc53957,Ария,Дьявольский зной,Генератор зла,293561
364f8509-ac97-32b2-b876-8a3cc02bc5cb,Ария,На службе силы зла,Герой асфальта,430833
acf9bd25-4d00-3239-aaa2-266a59a5dbb9,Ария,Тебе Дадут Знак,Химера,533494
22a87d97-bebb-3ca0-bb63-bc8538d44705,Асаф Авидан,A Ghost Before the Wall,The Reckoning,191000
ef40828c-4e06-37db-a4d4-a0e9ddbbae6e,Асаф Авидан,Hangwoman,The Reckoning,182000
bfd7bd0e-1fe8-3dc2-bd95-47006d94dc60,Асаф Авидан,Reckoning Song (One Day),The Reckoning,166000
1df2dd5d-d39a-35b9-a0c1-29ccd0dd4647,Би-2,Bowie (Acoustic Version),Лунапарк,220000
4685dade-8e25-33b6-b9e3-7ce20d4db460,Би-2,Flamenco (feat. Carlos Ferreira),Нечётный воин,253000
095144f7-4eae-3f57-9579-7405a47b7bc9,Би-2,Ангелы,Иномарки,331000
4a309430-f227-378a-8243-f844d42c0ec4,Би-2,Вечная призрачная встречная,"OST ""О чем говорят мужчины""",311000
56683562-69ea-35c7-8cdb-9378a08441a1,Би-2,Держаться за воздух,Молоко,355000
45f52c94-a742-3914-a17c-08e708645330,Би-2,Дурочка,Молоко,245000
21ab855d-6253-394b-84d9-64e812b79eda,Би-2,Из-за меня,Молоко,295000
8c7dce2b-3a81-39d8-9f05-20e4901da992,Би-2,Научи меня быть счастливым,Молоко,231000
feecc19a-c95a-3251-83df-43842805bded,Би-2,Он плохо кончил,Молоко,191000
6492b1a7-02fa-35c5-af4d-70ba173c4d3c,Би-2,Песок,Иномарки,257000
9ae96aa5-29d4-38ad-9444-bcfe42bcb6d1,Би-2,Революция,Иномарки,216000
17ab34cf-0a41-305f-98df-321a36ae74ff,Би-2,Сердце на волоске,Иномарки,253000
614cc161-e945-366b-b180-45761fae1cc3,Би-2,Скользкие улицы (feat. Brainstorm),Иномарки,339000
9e333a9d-61bd-3bb0-a747-333167ed47d4,Би-2,Теперь ты знаешь (feat. D. Sterry),Нечётный воин,282000
96f8a498-76c1-39a2-8271-b1e47416b25c,Би-2,Теряю голову (feat. О. Чехов),Иномарки,274000
414dc676-386d-3763-907b-c39e3d310efc,Би-2,Черный день,"OST ""О чем говорят мужчины""",223000
d19d763f-f925-35e1-b55d-f0b838e8081f,Би-2,Шамбала,Лунапарк,214000
878bc400-e5c7-333f-a73c-fb4ebd303aaa,Би-2,Ярмарка невест,"OST ""О чем говорят мужчины""",326000
c204baae-ef88-381c-85c7-cd1718e15eca,Би-2,Ёлочный Сок,Мяу Кисс Ми,235950
268519f6-23ed-3c38-b8e2-fd2dc40184fa,Билли Айдол,Scream,Devil's Playground,282000
3104c9c6-9eff-3ef5-a73f-154e353a8bec,Боб Синклер,Love Generation,Fashion Tv Vol. 1,213000
953f9ed9-8bf1-360a-8d4d-8e014eaeae59,БоБРы,Думаю всё (feat. Cергей Попов),Stereotest,244374
0f626f5f-b037-3100-93c5-f5072f20e2ac,БоБРы,Тихой сапой (feat. Олег Грабак),Stereotest,335192
13e77fd5-c24d-3201-a213-643259e8645a,Борис Гребенщиков,Тяжёлый рок,Лилит,285000
e7b3d0e7-5385-34e4-af30-d57f7495280e,Бумбокс,Вахтерам,Family бізнес,240000
ae40db6d-2fe8-3706-8a94-0a02ca346024,Ванесса Паради,La Seine (Extrait De La Bande Originale Un Monstre A Paris),BOF Un monstre à Paris (Limited Edition),168000
b383a985-ece4-3fcf-b51c-0f3070867d4a,Василий Уриевский,Не супер,Тыщ-ты-тыщ,224000
141f9f7e-2178-3b49-989f-4b02163a0cb8,Василий Уриевский,Песня ни о чём,Тыщ-ты-тыщ,246000
aefb866e-0f9d-3327-84e4-cdc52b1972d8,Василий Уриевский,Самый лучший начальник,Тыщ-ты-тыщ,202000
0d32c4cd-6e48-37c5-88aa-261752d8e408,Гарик Сукачёв,Дорожная,Реки,314000
dbf0e870-ec14-3bf3-b98d-384a3ee32965,Горан Брегович,"Tango (BOF ""Kuduz"")",Le Temps Des Gitans & Kuduz,235000
cea0547d-0564-39a7-9cb0-30a6d6ca498b,Грегуар,Rue des étoiles,Rue des étoiles (Single Digital),235000
125b1892-64e6-30af-ae25-c8627a421484,Гришковец & Бигуди,Слеза,Сейчас,426000
d3750234-3daa-30f9-bf95-55c58d77157e,Джо Сатриани,If I Could Fly,Is There Love In Space?,391000
3e692146-a42b-36b0-8356-5b6e9c8a6c26,Джози Чарлвуд,Feel Good Inc. (Loopstation Cover),Pieces of Me - Live Album,325000
b385be3e-9a56-3afd-a946-a2116523862b,Джоэл Нильсен,End Credits Part 2,Black Mesa Soundtrack,116000
d8cc1149-ac6d-3031-9f1a-d2df6394c7ab,ДуША,Я не болею тобой,Я не болею тобой,212000
06c42837-a440-3113-9e3b-88e68c700b0e,Дэвид Хаусден,A Time for Change,Thomas Was Alone (Original Soundtrack),218000
ce2c2e36-7464-370b-8f00-9a249c9badf5,Дэнни Сауседо,If Only You,Set Your Body Free,209000
307bfdda-0290-3702-9802-80518dfb44dd,Евгений Гринько,Carousel,Tiny Mouse Tales,131000
b6066ecd-c0ea-3c6c-9aba-78f0c709840d,Жанна Агузарова,Старый отель,Grand Collection: Жанна Агузарова,237662
bf958d53-18df-3051-b234-6d4d4d56954f,Запрещенные барабанщики,Девушка в платье из ситца,Убили негра,163134
92e0b2e3-8637-355d-b243-ae232f631a69,Ингрид Майклсон,You and I,Be OK,148000
2756d22e-d306-310e-b404-5e5ee6b72bfd,Инна Сухорецкая,Весна,Unknown album,263160
e754e831-159c-3470-93e0-111fca3e5ef6,Инна Сухорецкая,Ночь в октябре,Unknown album,252107
bf2ac388-878a-330f-a3f5-b75199437c15,Калинов мост,Иного не надо,Оружие,196000
d216280e-2358-3d45-94cb-321fa076b718,Калинов мост,Родная,Оружие,309000
8cdb5574-adf0-347d-8a35-777860d80af3,Камий,Assise,Le fil,136000
7fbd7b91-47ca-3acf-b305-3ae537e029f6,Камий,Au port,Le fil,176000
df6c6c64-2216-36a5-ac95-90cea3f750d6,Камий,La jeune fille aux cheveux blancs,Le fil,136000
458d9d77-d24b-390d-b134-e4d3920785a5,Крис Деланно,Beat It,Now and Forever,240000
53ae41a8-822d-3476-b4cc-bdc5a2755265,Кулио,Gangsta's Paradise (feat. L.V.),Gangsta's Paradise,241000
f945f773-b331-3375-bc87-d7f04655701d,Линда,Я украду!,АлеАда,184000
f5475aee-9f1f-3d32-a4fa-2b005a1bac3c,Лорина Маккеннитт,Night Ride Across the Caucasus,The Book Of Secrets,512000
98aa689d-ccbb-3614-b5d3-1858c1b4bad2,Луис Энрикес Бакалов,Summertime Killer (Ricatto Alla Malla),Kill Bill Vol. 2 Original Soundtrack,219000
77e549ab-b50b-3168-93c2-2f33531b1366,Майк Олдфилд,Ascension,The Songs Of Distant Earth,349000
d16f57d5-9a81-30e3-8acf-f89f89e91d6b,Майк Олдфилд,Cochise,Guitars,313000
affe3984-ab71-3dfc-80b8-cc55553ed53e,Майк Олдфилд,Crystal Clear,The Songs Of Distant Earth,342000
82e01fa4-3b05-3a93-8a7c-9bb97b862b69,Майк Олдфилд,Let There Be Light,The Songs Of Distant Earth,297000
22ac9ec9-7f22-3d7e-bf5d-dfb03aeba3f3,Майк Олдфилд,Muse,Guitars,129000
95aa5182-238c-3eda-8295-556ab9a4a2d6,Майк Олдфилд,Oceania,The Songs Of Distant Earth,199000
c10f4e24-4d7f-3aa6-a639-604e140bbad1,Майк Олдфилд,Only Time Will Tell,The Songs Of Distant Earth,275000
101fa783-1899-3f44-b504-48b928574fc5,Майк Олдфилд,Tubular World,The Songs Of Distant Earth,204000
b662a911-2997-3ef8-9609-456bf9ca00ad,Майкл Джексон,Beat It (Single Version),Thriller,258000
4098ce6d-d25c-3a1d-ad2e-649de35e5209,Майкл Джексон,Billie Jean,Thriller,294000
5f60c501-bd10-3a46-b3a8-3d44c595a922,Майкл Джексон,Dirty Diana,The Essential Michael Jackson,280000
2e6b9db9-74ac-3f61-a39d-04a4f977ac7f,Майкл Джексон,Give In to Me,Dangerous,328000
39a0e321-6167-39bf-a2b8-6a87ca1a4611,Майкл Джексон,"Who Is It (7"" Edit)",The Essential Michael Jackson,239000
19fba326-9c5c-3246-af6f-7a16aa7bdb66,Максим Реалити,Carmen Queasy,Hell's Kitchen,242000
ca682245-3638-3e5b-9f8d-4daf597441d0,Ману Чао,13 Días,La Radiolina,156000
9386af14-84d3-3f1b-bbe8-ed790d28b5df,Ману Чао,Besoin de la Lune,La Radiolina,114000
09981def-8963-3b4f-a251-c8d987926862,Ману Чао,Bongo Bong,Clandestino,158000
73f0950f-7fbb-3871-9dd4-4fbfec1eb77b,Ману Чао,Bongo Bong,Radio Bemba Sound System (Live),64000
26e281ee-e6a8-31e0-bc01-f4d01808bb5c,Ману Чао,Clandestino,Clandestino,149000
6499151f-e875-3801-b621-b6c19e05d5e9,Ману Чао,Desaparecido,Baïonarena (Live),422000
